encoder__Dependents,encoder__PaymentMethod,encoder__InternetService,encoder__tenure_group,remainder__SeniorCitizen,remainder__Partner,remainder__Tenure,remainder__Contract,remainder__PaperlessBilling,remainder__MonthlyCharges,remainder__TotalCharges,remainder__OnlineSecurity,remainder__OnlineBackup,remainder__DeviceProtection,remainder__TechSupport,remainder__service_diversity,remainder__monthly_charges_ratio,remainder__is_paperless_electronic
0.0,2.0,1.0,0.0,0,0,12,1,0,94.55,1173.55,0,0,0,0,0,1.453884492135654,0
0.0,2.0,1.0,0.0,0,1,4,1,0,101.15,385.9,0,0,1,0,1,1.5553719342096395,0
1.0,3.0,2.0,0.0,0,1,1,1,0,19.7,19.7,0,0,0,0,0,0.3029246377056836,0
0.0,2.0,1.0,1.0,0,1,19,1,1,83.65,1465.75,0,0,0,0,0,1.286276443861951,0
0.0,2.0,1.0,2.0,0,1,34,1,0,100.85,3527.3,0,0,1,0,1,1.5507588686608218,0
0.0,0.0,0.0,4.0,0,1,56,12,1,54.05,2959.8,0,0,1,1,2,0.8311206430452892,1
0.0,3.0,0.0,2.0,0,0,36,12,1,75.55,2680.15,1,1,1,1,4,1.1617236740438779,0
1.0,3.0,2.0,3.0,0,1,38,24,1,19.95,756.4,0,0,0,0,0,0.30676885899636486,0
0.0,3.0,2.0,2.0,0,0,29,12,0,20.0,599.3,0,0,0,0,0,0.30753770325450114,0
0.0,3.0,0.0,0.0,0,0,10,1,1,59.65,638.95,0,1,0,0,1,0.9172311999565496,0
1.0,3.0,0.0,0.0,0,0,1,1,1,59.55,59.55,0,0,0,1,1,0.915693511440277,0
0.0,2.0,1.0,0.0,1,0,2,1,1,74.7,165.4,0,1,0,0,1,1.1486533216555617,0
1.0,3.0,0.0,1.0,0,1,13,1,1,63.15,816.8,1,0,1,0,2,0.9710502980260872,0
0.0,2.0,0.0,0.0,0,0,1,1,1,42.9,42.9,0,0,0,0,0,0.6596683734809049,0
0.0,3.0,2.0,0.0,0,0,1,1,0,19.65,19.65,0,0,0,0,0,0.30215579344754734,0
1.0,2.0,0.0,4.0,0,1,50,12,0,75.5,4025.6,1,0,0,1,2,1.1609548297857417,0
0.0,2.0,1.0,0.0,0,0,7,1,1,99.8,673.25,0,1,0,0,1,1.5346131392399605,0
0.0,3.0,0.0,0.0,0,0,1,1,1,45.7,45.7,0,0,0,0,0,0.7027236519365351,0
0.0,0.0,1.0,1.0,0,0,15,1,1,85.9,1269.55,0,1,0,0,1,1.3208744354780824,1
0.0,3.0,2.0,3.0,0,1,48,24,0,19.25,855.1,0,0,0,0,0,0.2960050393824573,0
0.0,2.0,1.0,2.0,1,1,27,12,1,85.9,2220.1,1,0,1,0,2,1.3208744354780824,0
0.0,2.0,1.0,1.0,1,1,14,1,1,100.2,1369.8,0,1,0,0,1,1.5407638933050507,0
0.0,3.0,1.0,0.0,0,0,1,1,1,80.2,80.2,0,1,0,0,1,1.2332261900505495,0
0.0,1.0,1.0,0.0,0,0,4,1,1,82.85,319.6,0,0,1,0,1,1.273974935731771,1
0.0,2.0,1.0,1.0,0,1,17,1,0,88.25,1460.65,0,0,1,0,1,1.3570101156104861,0
0.0,1.0,0.0,5.0,1,0,64,24,1,70.2,4481.0,1,1,0,1,3,1.079457338423299,1
0.0,2.0,1.0,3.0,0,0,42,1,1,100.3,4222.95,0,0,0,1,1,1.542301581821323,0
0.0,0.0,1.0,4.0,0,1,54,24,0,109.75,6110.2,1,1,1,1,4,1.687613146609075,0
0.0,1.0,1.0,4.0,0,1,52,1,1,102.7,5138.1,0,1,0,1,2,1.5792061062118634,1
0.0,1.0,0.0,0.0,0,1,0,24,0,56.05,0.0,1,1,1,1,4,0.8618744133707393,0
0.0,2.0,1.0,3.0,0,0,44,1,0,100.55,4398.15,0,1,0,1,2,1.5461458031120043,0
0.0,1.0,1.0,4.0,0,1,50,1,0,105.95,5341.8,1,0,1,0,2,1.6291809829907198,0
0.0,2.0,1.0,0.0,0,0,4,1,1,81.0,340.85,0,0,0,0,0,1.2455276981807295,0
0.0,2.0,0.0,1.0,0,0,22,1,0,59.0,1254.7,1,1,0,0,2,0.9072362246007784,0
0.0,2.0,0.0,5.0,0,0,68,1,0,44.95,3085.35,0,1,0,1,2,0.6911909880644913,0
0.0,1.0,1.0,0.0,1,0,8,1,1,100.15,908.55,0,0,0,1,1,1.5399950490469145,1
1.0,1.0,2.0,2.0,0,1,33,24,0,19.8,641.35,0,0,0,0,0,0.3044623262219561,0
0.0,2.0,1.0,4.0,0,1,49,1,0,84.5,4254.85,0,0,0,0,0,1.2993467962502672,0
0.0,0.0,2.0,2.0,0,1,25,12,1,20.2,507.9,0,0,0,0,0,0.3106130802870461,1
0.0,2.0,1.0,0.0,0,0,4,12,1,105.65,443.9,0,1,1,1,3,1.6245679174419023,0
0.0,0.0,0.0,0.0,1,0,2,1,0,66.4,94.55,1,0,1,0,2,1.0210251748049437,0
0.0,2.0,1.0,0.0,0,0,1,1,1,79.5,79.5,0,0,0,0,0,1.222462370436642,0
1.0,0.0,0.0,5.0,0,1,63,24,0,39.35,2395.05,0,1,1,1,3,0.605080431153231,0
0.0,3.0,2.0,2.0,0,1,28,12,0,25.55,672.2,0,0,0,0,0,0.3928794159076252,0
0.0,2.0,1.0,0.0,0,0,3,1,1,98.7,293.65,0,0,1,1,2,1.5176985655609632,0
0.0,2.0,1.0,0.0,0,0,1,1,1,75.9,75.9,0,0,0,1,1,1.1671055838508317,0
0.0,3.0,0.0,5.0,0,1,70,24,0,67.95,4664.15,1,1,0,1,3,1.0448593468071676,0
0.0,2.0,2.0,0.0,0,1,1,12,1,20.2,20.2,0,0,0,0,0,0.3106130802870461,0
0.0,3.0,0.0,0.0,0,0,1,1,1,44.65,44.65,0,1,0,1,2,0.6865779225156737,0
0.0,0.0,0.0,1.0,1,0,21,1,1,60.05,1236.15,0,0,1,0,1,0.9233819540216396,1
0.0,2.0,1.0,2.0,1,0,32,1,1,74.4,2276.95,0,1,0,0,1,1.1440402561067442,0
0.0,1.0,1.0,5.0,0,1,72,12,0,109.15,7789.6,0,1,1,1,3,1.67838701551144,0
0.0,2.0,1.0,0.0,1,0,4,1,1,94.75,422.4,0,0,1,0,1,1.456959869168199,0
0.0,1.0,1.0,5.0,1,1,72,1,1,112.9,8061.5,1,1,1,1,4,1.736050334871659,1
0.0,3.0,2.0,0.0,0,0,1,1,0,19.55,19.55,0,0,0,0,0,0.30061810493127483,0
1.0,0.0,1.0,3.0,0,1,46,12,0,90.95,4236.6,0,0,1,1,2,1.398527705549844,0
0.0,0.0,1.0,5.0,0,0,69,12,1,105.2,7386.05,0,1,0,1,2,1.617648319118676,1
0.0,0.0,0.0,3.0,0,1,43,1,0,34.0,1505.35,1,0,0,1,2,0.5228140955326519,0
0.0,3.0,2.0,0.0,0,0,6,24,0,19.55,124.45,0,0,0,0,0,0.30061810493127483,0
0.0,3.0,2.0,2.0,0,0,29,24,0,19.4,554.25,0,0,0,0,0,0.29831157215686605,0
1.0,0.0,1.0,4.0,0,1,50,1,1,69.75,3557.7,0,0,0,0,0,1.0725377401000726,1
0.0,0.0,1.0,4.0,1,1,51,12,1,93.65,4839.15,1,0,1,0,2,1.4400452954892016,1
1.0,3.0,0.0,4.0,0,0,57,24,0,89.55,5012.35,1,1,1,1,4,1.3770000663220288,0
1.0,1.0,0.0,4.0,0,1,49,12,0,78.0,3824.2,0,1,1,0,2,1.1993970426925544,0
0.0,1.0,1.0,2.0,0,1,29,1,1,75.3,2263.4,0,0,1,0,1,1.1578794527531966,1
0.0,1.0,1.0,3.0,1,1,40,1,1,94.55,3640.45,0,0,0,0,0,1.453884492135654,1
0.0,3.0,0.0,3.0,0,0,47,12,1,58.9,2813.05,1,1,0,1,3,0.9056985360845058,0
0.0,2.0,1.0,0.0,0,0,2,1,1,79.75,164.5,0,0,0,0,0,1.2263065917273233,0
0.0,0.0,1.0,2.0,1,1,32,1,0,106.35,3520.75,0,1,1,0,2,1.6353317370558096,0
0.0,0.0,0.0,5.0,1,0,70,24,1,75.5,5212.65,0,1,1,1,3,1.1609548297857417,1
1.0,3.0,2.0,4.0,0,1,53,24,1,19.4,1110.35,0,0,0,0,0,0.29831157215686605,0
0.0,0.0,1.0,3.0,0,1,41,12,1,104.45,4162.05,1,1,1,0,3,1.6061156552466322,1
0.0,2.0,1.0,2.0,0,0,36,1,1,84.9,3067.2,0,0,0,0,0,1.3054975503153574,0
0.0,0.0,1.0,1.0,1,1,15,1,1,85.6,1345.55,0,0,0,0,0,1.3162613699292647,1
0.0,1.0,1.0,5.0,0,1,72,24,1,117.15,8529.5,1,1,1,1,4,1.8014020968132405,1
1.0,1.0,2.0,4.0,0,0,49,12,0,19.45,921.3,0,0,0,0,0,0.2990804164150023,0
0.0,2.0,0.0,0.0,1,0,1,1,0,25.25,25.25,0,0,0,0,0,0.3882663503588077,0
0.0,1.0,1.0,2.0,0,0,30,1,1,89.9,2723.15,0,0,0,1,1,1.3823819761289826,1
0.0,2.0,0.0,1.0,0,0,20,1,1,44.35,927.15,0,0,0,0,0,0.6819648569668563,0
1.0,3.0,2.0,3.0,0,1,46,24,1,20.1,936.85,0,0,0,0,0,0.30907539177077364,0
0.0,3.0,2.0,5.0,0,0,63,12,0,20.5,1328.15,0,0,0,0,0,0.31522614583586367,0
0.0,0.0,1.0,5.0,0,1,72,24,0,99.9,7251.7,1,1,0,1,3,1.5361508277562332,0
1.0,2.0,1.0,0.0,0,0,1,1,1,89.35,89.35,0,0,0,0,0,1.3739246892894836,0
0.0,1.0,0.0,3.0,0,0,40,12,0,36.0,1382.9,0,1,0,1,2,0.553567865858102,0
0.0,3.0,1.0,0.0,1,0,2,1,1,72.6,154.3,0,0,0,0,0,1.116361862813839,0
0.0,0.0,0.0,0.0,0,0,1,1,1,44.9,44.9,0,0,0,0,0,0.690422143806355,1
0.0,0.0,2.0,0.0,0,1,12,12,0,19.8,229.6,0,0,0,0,0,0.3044623262219561,0
0.0,2.0,1.0,1.0,0,0,22,1,1,100.65,2415.95,0,1,0,0,1,1.547683491628277,0
0.0,2.0,2.0,0.0,0,0,9,12,1,19.9,164.6,0,0,0,0,0,0.3060000147382286,0
0.0,3.0,1.0,0.0,0,0,1,1,1,70.6,70.6,0,0,0,0,0,1.0856080924883889,0
1.0,3.0,0.0,4.0,0,1,58,24,0,75.8,4415.75,1,0,1,1,3,1.1655678953345592,0
0.0,2.0,1.0,4.0,0,1,53,12,1,93.45,4872.2,0,0,0,1,1,1.4369699184566564,0
1.0,1.0,0.0,1.0,0,1,17,12,0,44.45,792.15,1,0,1,0,2,0.6835025454831288,0
0.0,2.0,0.0,5.0,0,1,67,24,1,59.55,4103.9,0,1,1,1,3,0.915693511440277,0
0.0,1.0,0.0,5.0,1,1,72,24,1,89.55,6448.85,1,1,1,1,4,1.3770000663220288,1
0.0,2.0,1.0,1.0,0,0,18,1,0,77.8,1358.6,0,1,1,0,2,1.1963216656600093,0
0.0,3.0,1.0,0.0,0,0,7,1,0,74.35,533.6,1,0,0,0,1,1.1432714118486078,0
1.0,1.0,2.0,4.0,0,1,58,24,0,19.55,1079.65,0,0,0,0,0,0.30061810493127483,0
0.0,2.0,1.0,3.0,1,0,45,1,1,97.05,4385.05,1,1,0,1,3,1.4923267050424667,0
0.0,2.0,0.0,1.0,0,1,13,1,1,76.2,981.45,1,1,0,1,3,1.1717186493996494,0
0.0,3.0,0.0,0.0,0,0,1,1,0,44.75,44.75,0,0,0,0,0,0.6881156110319463,0
0.0,2.0,1.0,1.0,0,0,22,1,1,79.35,1730.35,0,1,0,0,1,1.220155837662233,0
0.0,1.0,0.0,3.0,0,1,38,24,0,81.0,3084.9,1,0,1,1,3,1.2455276981807295,0
1.0,3.0,0.0,0.0,0,1,6,1,1,55.3,324.25,0,1,1,0,2,0.8503417494986956,0
0.0,3.0,2.0,0.0,0,0,2,1,1,19.65,38.8,0,0,0,0,0,0.30215579344754734,0
0.0,1.0,1.0,2.0,0,0,32,12,1,104.05,3416.85,0,1,1,0,2,1.599964901181542,1
0.0,2.0,1.0,0.0,0,0,12,1,1,79.8,1001.2,1,0,0,0,1,1.2270754359854594,0
0.0,2.0,0.0,0.0,0,0,1,1,1,34.7,34.7,0,0,0,0,0,0.5335779151465595,0
0.0,0.0,0.0,5.0,0,0,66,24,0,68.75,4447.55,1,1,1,1,4,1.0571608549373477,0
0.0,3.0,1.0,5.0,1,0,67,1,1,75.7,5060.85,0,0,0,0,0,1.1640302068182868,0
0.0,2.0,1.0,0.0,0,0,3,1,1,75.8,246.3,0,0,0,0,0,1.1655678953345592,0
1.0,0.0,0.0,3.0,0,0,41,1,0,45.2,1841.9,0,0,0,0,0,0.6950352093551726,0
0.0,3.0,2.0,0.0,0,0,2,1,1,20.45,42.45,0,0,0,0,0,0.3144573015777274,0
1.0,2.0,1.0,4.0,0,1,53,12,1,105.25,5576.3,0,1,1,0,2,1.618417163376812,0
1.0,1.0,2.0,5.0,0,1,72,24,1,20.1,1326.25,0,0,0,0,0,0.30907539177077364,1
1.0,1.0,1.0,5.0,0,1,72,24,0,103.95,7517.7,1,1,1,1,4,1.5984272126652697,0
1.0,0.0,1.0,4.0,0,1,52,1,0,98.15,4993.4,1,1,1,0,3,1.5092412787214644,0
1.0,3.0,2.0,1.0,0,1,14,24,1,19.7,263.65,0,0,0,0,0,0.3029246377056836,0
0.0,3.0,1.0,1.0,0,0,21,1,0,75.3,1570.7,0,0,0,0,0,1.1578794527531966,0
1.0,2.0,1.0,5.0,0,1,63,12,1,91.35,5764.7,0,1,0,0,1,1.4046784596149338,0
0.0,1.0,0.0,5.0,1,1,72,24,1,64.45,4641.1,1,1,1,1,4,0.9910402487376299,1
0.0,2.0,1.0,0.0,0,0,1,1,1,75.45,75.45,0,0,0,0,0,1.1601859855276055,0
1.0,3.0,0.0,1.0,0,1,18,12,1,61.5,1087.45,1,1,0,1,3,0.945678437507591,0
0.0,2.0,1.0,0.0,0,0,1,1,0,78.65,78.65,0,0,0,0,0,1.2093920180483257,0
1.0,0.0,0.0,1.0,0,1,15,1,1,59.65,867.1,0,0,1,1,2,0.9172311999565496,1
0.0,2.0,0.0,0.0,0,0,2,1,0,45.35,89.5,0,0,0,0,0,0.6973417421295813,0
0.0,2.0,2.0,0.0,0,0,1,1,0,19.75,19.75,0,0,0,0,0,0.30369348196381984,0
1.0,1.0,1.0,5.0,0,1,70,24,1,115.15,8250.0,1,1,1,1,4,1.7706483264877904,1
1.0,2.0,1.0,2.0,0,1,28,1,0,85.45,2289.9,0,0,1,0,1,1.3139548371548562,0
1.0,3.0,2.0,5.0,0,0,72,24,1,19.75,1567.0,0,0,0,0,0,0.30369348196381984,0
0.0,2.0,0.0,0.0,0,0,12,1,1,54.3,654.5,0,1,0,1,2,0.8349648643359705,0
0.0,1.0,2.0,4.0,0,0,58,24,1,24.45,1513.6,0,0,0,0,0,0.37596484222862764,1
0.0,3.0,1.0,0.0,0,0,7,1,1,80.3,526.7,0,0,0,0,0,1.234763878566822,0
1.0,2.0,0.0,2.0,0,1,25,1,0,54.3,1296.8,1,0,0,1,2,0.8349648643359705,0
0.0,2.0,1.0,2.0,1,1,27,1,1,75.5,1893.95,0,0,0,0,0,1.1609548297857417,0
0.0,0.0,2.0,3.0,0,1,39,24,1,20.45,790.0,0,0,0,0,0,0.3144573015777274,1
0.0,1.0,0.0,5.0,1,1,71,24,0,46.35,3353.4,1,1,1,1,4,0.7127186272923064,0
0.0,3.0,0.0,0.0,0,0,2,1,0,49.2,103.7,0,1,0,0,1,0.7565427500060729,0
0.0,1.0,1.0,4.0,0,1,60,24,0,101.15,6067.4,0,0,1,0,1,1.5553719342096395,0
0.0,3.0,2.0,2.0,0,1,32,12,0,19.3,593.2,0,0,0,0,0,0.2967738836405936,0
1.0,2.0,0.0,0.0,0,1,10,12,0,70.3,676.15,1,1,0,0,2,1.0809950269395714,0
0.0,2.0,0.0,4.0,0,1,49,12,0,84.35,4059.35,1,0,1,1,3,1.2970402634758584,0
0.0,2.0,1.0,0.0,0,0,3,1,1,74.95,212.4,0,0,0,0,0,1.152497542946243,0
0.0,1.0,2.0,3.0,0,0,47,12,0,20.55,1013.05,0,0,0,0,0,0.3159949900939999,0
1.0,0.0,2.0,5.0,0,0,62,24,0,20.0,1250.1,0,0,0,0,0,0.30753770325450114,0
0.0,2.0,1.0,5.0,0,1,72,1,1,94.65,6747.35,0,0,1,0,1,1.4554221806519267,0
0.0,2.0,1.0,0.0,0,0,1,1,0,79.6,79.6,0,0,0,0,0,1.2240000589529143,0
0.0,2.0,1.0,2.0,0,0,35,12,1,99.25,3532.0,0,0,1,1,2,1.526155852400462,0
1.0,2.0,2.0,1.0,0,1,15,1,1,25.25,394.85,0,0,0,0,0,0.3882663503588077,0
0.0,2.0,1.0,0.0,0,1,4,1,1,97.95,384.5,0,1,0,0,1,1.5061659016889193,0
0.0,0.0,2.0,3.0,0,0,45,12,0,18.85,867.3,0,0,0,0,0,0.28985428531736734,0
0.0,1.0,1.0,0.0,1,0,10,1,1,84.6,865.55,0,0,1,0,1,1.3008844847665397,1
0.0,2.0,2.0,3.0,0,0,42,12,0,25.05,949.85,0,0,0,0,0,0.3851909733262627,0
0.0,1.0,0.0,3.0,0,0,47,12,0,39.65,1798.65,1,1,0,1,3,0.6096934967020484,0
0.0,0.0,1.0,0.0,0,0,9,1,1,77.65,714.15,0,0,0,0,0,1.1940151328856008,1
1.0,3.0,0.0,2.0,0,0,27,12,0,56.2,1567.55,1,1,0,0,2,0.8641809461451482,0
0.0,2.0,1.0,2.0,0,0,36,1,1,87.55,3078.1,0,0,1,1,2,1.3462462959965786,0
0.0,2.0,0.0,0.0,0,0,2,1,0,45.55,84.4,0,0,0,0,0,0.7004171191621262,0
0.0,3.0,2.0,0.0,0,0,1,1,0,19.5,19.5,0,0,0,0,0,0.2998492606731386,0
0.0,1.0,2.0,5.0,1,1,71,24,0,25.45,1789.65,0,0,0,0,0,0.39134172739135265,0
0.0,2.0,1.0,0.0,0,0,5,1,0,75.6,402.5,0,0,0,0,0,1.162492518302014,0
0.0,2.0,1.0,0.0,0,0,1,1,1,88.35,88.35,0,0,0,0,0,1.3585478041267587,0
1.0,3.0,2.0,0.0,0,0,3,1,0,20.85,60.65,0,0,0,0,0,0.32060805564281747,0
1.0,1.0,0.0,0.0,0,1,8,24,1,76.15,645.8,1,1,0,1,3,1.170949805141513,1
0.0,2.0,1.0,1.0,1,0,20,1,1,98.55,1842.8,0,0,1,0,1,1.5153920327865542,0
0.0,1.0,1.0,5.0,1,1,61,1,1,94.2,5895.45,1,1,1,1,4,1.4485025823287003,1
0.0,3.0,2.0,0.0,0,0,1,1,0,20.45,20.45,0,0,0,0,0,0.3144573015777274,0
0.0,3.0,1.0,0.0,0,0,3,1,1,70.3,220.4,0,0,0,0,0,1.0809950269395714,0
0.0,3.0,2.0,0.0,0,0,1,1,0,19.85,19.85,0,0,0,0,0,0.3052311704800924,0
1.0,3.0,2.0,0.0,0,0,6,1,0,19.55,128.6,0,0,0,0,0,0.30061810493127483,0
0.0,0.0,2.0,5.0,0,1,69,24,0,19.75,1375.4,0,0,0,0,0,0.30369348196381984,0
0.0,1.0,2.0,0.0,0,0,1,1,0,19.55,19.55,0,0,0,0,0,0.30061810493127483,0
0.0,1.0,1.0,2.0,1,1,32,1,1,85.95,2628.6,0,0,0,0,0,1.3216432797362185,1
1.0,2.0,1.0,2.0,0,1,31,1,0,89.3,2823.0,1,0,1,1,3,1.3731558450313475,0
0.0,3.0,0.0,0.0,0,0,4,1,1,29.15,110.05,1,0,0,0,1,0.4482362024934354,0
0.0,0.0,1.0,2.0,0,0,28,12,1,91.25,2483.65,0,1,0,1,2,1.4031407710986614,1
1.0,2.0,1.0,5.0,0,1,64,1,0,81.05,5135.35,1,1,0,0,2,1.2462965424388657,0
0.0,0.0,1.0,5.0,0,0,62,1,0,90.7,5586.45,1,1,1,0,3,1.3946834842591627,0
0.0,1.0,1.0,5.0,1,1,72,12,1,105.75,7629.85,0,1,1,0,2,1.6261056059581747,1
0.0,0.0,1.0,1.0,1,1,21,1,0,86.55,1857.25,0,0,1,0,1,1.3308694108338535,0
0.0,1.0,2.0,3.0,0,1,42,1,0,20.35,869.9,0,0,0,0,0,0.31291961306145494,0
0.0,2.0,1.0,2.0,0,1,25,1,1,89.1,2368.4,0,0,1,0,1,1.3700804679988023,0
1.0,0.0,0.0,3.0,0,1,44,1,1,54.9,2549.1,0,1,0,1,2,0.8441909954336055,1
1.0,1.0,0.0,4.0,0,1,56,24,1,75.85,4261.2,1,1,0,1,3,1.1663367395926953,1
1.0,3.0,2.0,3.0,0,1,46,24,1,19.25,864.2,0,0,0,0,0,0.2960050393824573,0
0.0,1.0,1.0,5.0,1,0,66,12,0,110.9,7432.05,0,1,1,1,3,1.7052965645462088,0
0.0,0.0,1.0,3.0,0,1,47,1,1,83.35,4065.0,0,1,1,0,2,1.2816633783131333,1
0.0,1.0,0.0,4.0,1,1,55,12,0,60.0,3316.1,1,1,0,0,2,0.9226131097635034,0
0.0,2.0,1.0,3.0,0,1,47,1,1,98.75,4533.7,1,1,1,0,3,1.5184674098190993,0
1.0,2.0,1.0,0.0,0,1,5,1,1,80.15,385.0,0,1,0,0,1,1.2324573457924133,0
0.0,1.0,1.0,4.0,0,0,51,1,0,80.0,4242.35,0,0,1,0,1,1.2301508130180046,0
1.0,3.0,2.0,1.0,0,1,22,1,0,19.9,400.3,0,0,0,0,0,0.3060000147382286,0
0.0,3.0,2.0,0.0,0,0,12,1,0,20.4,266.6,0,0,0,0,0,0.3136884573195911,0
0.0,2.0,1.0,0.0,0,1,7,1,1,69.0,506.9,0,0,0,0,0,1.061005076228029,0
1.0,0.0,2.0,5.0,0,1,72,24,0,25.1,1857.85,0,0,0,0,0,0.38595981758439896,0
0.0,3.0,0.0,1.0,0,0,18,1,0,33.6,550.35,1,0,1,0,2,0.5166633414675619,0
0.0,3.0,2.0,3.0,0,0,41,12,1,24.85,962.25,0,0,0,0,0,0.38211559629371766,0
0.0,1.0,0.0,5.0,0,0,68,12,1,54.45,3674.95,1,0,1,0,2,0.8372713971103793,1
0.0,0.0,2.0,3.0,0,1,37,1,0,20.35,697.65,0,0,0,0,0,0.31291961306145494,0
0.0,3.0,2.0,0.0,0,0,7,12,0,19.5,128.6,0,0,0,0,0,0.2998492606731386,0
0.0,3.0,2.0,1.0,0,1,14,24,0,20.4,292.4,0,0,0,0,0,0.3136884573195911,0
0.0,1.0,0.0,1.0,0,1,22,12,1,56.25,1292.2,1,0,0,1,2,0.8649497904032845,1
0.0,3.0,1.0,1.0,0,0,22,1,1,84.3,1855.65,0,1,0,0,1,1.2962714192177223,0
0.0,1.0,2.0,2.0,0,1,34,12,0,19.6,678.8,0,0,0,0,0,0.3013869491894111,0
0.0,2.0,0.0,0.0,0,0,10,1,0,35.75,389.8,0,1,0,1,2,0.5497236445674207,0
1.0,0.0,0.0,1.0,0,1,20,12,0,76.0,1588.75,1,0,0,0,1,1.1686432723671043,0
0.0,3.0,0.0,1.0,0,0,16,1,1,53.9,834.15,0,1,0,1,2,0.8288141102708805,0
0.0,1.0,1.0,4.0,1,0,53,1,1,73.8,4003.85,0,1,0,0,1,1.134814125009109,1
0.0,1.0,2.0,5.0,0,0,62,24,1,20.05,1201.65,0,0,0,0,0,0.30830654751263736,1
0.0,0.0,1.0,0.0,0,0,4,1,1,76.65,333.6,0,1,0,0,1,1.1786382477228756,1
1.0,0.0,1.0,2.0,0,1,26,12,0,78.95,2034.25,0,0,0,0,0,1.2140050835971432,0
0.0,1.0,1.0,2.0,0,0,31,12,0,81.7,2548.65,0,0,0,1,1,1.2562915177946372,0
0.0,2.0,1.0,5.0,1,0,65,24,1,109.05,7108.2,1,0,1,1,3,1.6768493269951674,0
0.0,0.0,1.0,1.0,0,1,20,1,1,69.8,1540.35,0,0,0,0,0,1.0733065843582088,1
0.0,3.0,1.0,2.0,0,0,25,1,1,84.6,2088.05,0,0,0,0,0,1.3008844847665397,0
1.0,0.0,1.0,5.0,0,1,71,24,1,114.0,8175.9,1,1,1,1,4,1.7529649085506565,1
0.0,2.0,1.0,2.0,1,1,27,1,1,101.25,2754.45,1,0,1,0,2,1.5569096227259118,0
0.0,2.0,0.0,0.0,0,0,7,1,1,78.5,571.05,1,1,0,1,3,1.207085485273917,0
0.0,1.0,2.0,5.0,0,1,72,24,0,25.75,1864.2,0,0,0,0,0,0.3959547929401702,0
1.0,2.0,0.0,2.0,0,1,28,1,0,64.4,1802.15,0,1,0,0,1,0.9902714044794937,0
1.0,2.0,2.0,0.0,0,1,1,1,0,19.45,19.45,0,0,0,0,0,0.2990804164150023,0
0.0,2.0,1.0,1.0,0,0,17,1,1,94.4,1617.5,1,1,0,0,2,1.4515779593612455,0
0.0,2.0,1.0,0.0,0,0,1,1,1,85.45,85.45,0,0,1,0,1,1.3139548371548562,0
0.0,2.0,0.0,4.0,1,0,53,1,1,54.45,2854.55,0,1,1,0,2,0.8372713971103793,0
1.0,3.0,0.0,1.0,0,1,22,1,1,57.95,1271.8,1,1,0,1,3,0.891090495179917,0
0.0,2.0,0.0,0.0,0,0,1,1,0,43.8,43.8,0,0,0,0,0,0.6735075701273574,0
0.0,2.0,1.0,0.0,0,0,1,1,1,79.55,79.55,0,0,0,0,0,1.2232312146947781,0
0.0,1.0,0.0,4.0,0,0,50,24,0,39.7,1932.75,0,1,1,1,3,0.6104623409601848,0
0.0,0.0,1.0,3.0,1,0,45,12,1,102.15,4735.35,0,0,1,0,1,1.5707488193723647,1
0.0,1.0,1.0,5.0,0,1,69,12,1,106.4,7251.9,1,1,0,1,3,1.636100581313946,1
0.0,0.0,2.0,0.0,0,1,10,1,1,19.95,187.75,0,0,0,0,0,0.30676885899636486,1
1.0,3.0,2.0,0.0,0,1,1,1,1,19.4,19.4,0,0,0,0,0,0.29831157215686605,0
0.0,2.0,1.0,1.0,0,0,19,1,1,84.75,1651.95,1,0,1,0,2,1.3031910175409485,0
0.0,2.0,1.0,2.0,0,0,31,1,0,104.35,3205.6,1,1,0,0,2,1.6045779667303595,0
0.0,3.0,0.0,1.0,1,0,16,1,1,39.0,679.85,0,1,0,0,1,0.5996985213462772,0
0.0,0.0,0.0,5.0,0,0,72,24,0,92.0,6632.75,1,1,1,1,4,1.414673434970705,0
0.0,2.0,0.0,0.0,0,1,1,1,1,23.45,23.45,0,0,0,0,0,0.3605879570659026,0
1.0,0.0,1.0,5.0,0,1,72,24,0,90.45,6565.85,0,1,1,1,3,1.3908392629684814,0
0.0,3.0,1.0,0.0,0,0,11,1,1,75.9,866.4,0,1,0,0,1,1.1671055838508317,0
0.0,1.0,0.0,5.0,1,1,70,24,0,90.05,6333.4,1,1,1,1,4,1.3846885089033913,0
0.0,2.0,2.0,0.0,0,0,12,1,0,25.0,316.2,0,0,0,0,0,0.3844221290681264,0
1.0,3.0,2.0,1.0,0,1,16,1,0,19.35,275.9,0,0,0,0,0,0.2975427278987299,0
0.0,2.0,1.0,3.0,0,0,39,1,0,75.25,3017.65,0,0,0,0,0,1.1571106084950604,0
0.0,1.0,0.0,4.0,0,1,59,24,1,75.95,4542.35,0,1,0,1,2,1.1678744281089681,1
0.0,2.0,1.0,4.0,1,0,54,1,1,90.05,4931.8,0,1,0,0,1,1.3846885089033913,0
0.0,3.0,0.0,0.0,0,0,1,1,1,50.7,50.7,1,0,0,0,1,0.7796080777501604,0
0.0,2.0,0.0,1.0,0,0,13,1,1,31.65,389.95,0,1,0,0,1,0.486678415400248,0
0.0,0.0,1.0,5.0,0,0,70,12,1,90.25,6385.95,0,1,1,1,3,1.3877638859359362,1
0.0,3.0,0.0,0.0,0,1,3,1,0,35.1,101.1,1,0,0,1,2,0.5397286692116495,0
